timestamp,cores
1757890387,0.00465180991387094
1757890400,0.004781321732956226
1757890414,0.004680091659765581
1757890429,0.006799506791706065
1757890445,0.010556538167925596
1757890460,0.012209516834373558
1757890475,0.01391681223872639
1757890490,0.016047713338095036
1757890505,0.018013894799483773
1757890519,0.019863361311731415
1757890534,0.020470849579615088
1757890549,0.02337271802070538
1757890564,0.0260363288991434
1757890578,0.027631192164002068
1757890593,0.030000228338737563
1757890608,0.031792548421491186
1757890622,0.03338516157229474
1757890637,0.03582759560231139
1757890652,0.036142291501234644
1757890666,0.03650396456159948
1757890681,0.03670585492035315
1757890696,0.037943035898810436
1757890710,0.03520794035087722
1757890725,0.03791554206999519
1757890740,0.0380311088325135
1757890755,0.03546927601332049
1757890769,0.03780695583104029
1757890785,0.03786188134085916
1757890799,0.03659584475010768
1757890815,0.03783174821358181
1757890830,0.03809239534136488
1757890845,0.036247132922805306
1757890860,0.036573219973902484
1757890874,0.03711706436294554
1757890889,0.037941591220362496
1757890904,0.036654477127613945
1757890919,0.03797945699009958
1757890933,0.03783022084463384
1757890948,0.03774663720793542
1757890962,0.03772721274552474
1757890977,0.03769266319632282
1757890992,0.037665568807434595
1757891006,0.037577557116388445
1757891021,0.03596318531842591
1757891035,0.03649496459181421
1757891050,0.03765604386956459
1757891065,0.03765957312008111
1757891079,0.03762873899060388
1757891094,0.037605369244742566
1757891109,0.03753819796208383
1757891123,0.03727465724654154
1757891138,0.03735755237654479
1757891153,0.03534818657747764
1757891167,0.037434765908562345
1757891182,0.03571491745171294
1757891197,0.037336660613847855
1757891212,0.03736433302334826
1757891226,0.03738481541310425
1757891241,0.03747706751767186
1757891255,0.03768665974621795
1757891270,0.03767109617319677
1757891285,0.037864959873853084
