Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1758154697,200,,Aggregated,59.800000,0.000000,20,24,27,29,39,62,140,190,230,290,290,7667,0,20,26.337114021129235,3.2573999999385705,286.812800000007,10546.529150906483
1758154698,200,,Aggregated,60.300000,0.000000,20,24,27,29,39,61,140,190,230,290,290,7731,0,20,26.284132764195665,3.2573999999385705,286.812800000007,10542.569266589056
1758154699,200,,Aggregated,59.600000,0.000000,20,24,27,29,39,61,140,190,230,290,290,7791,0,20,26.265561429854547,3.2573999999385705,286.812800000007,10544.883968681812
1758154700,200,,Aggregated,59.800000,0.000000,20,24,27,29,39,61,140,190,230,290,290,7847,0,20,26.261054466674743,3.2573999999385705,286.812800000007,10545.772524531669
1758154701,200,,Aggregated,61.500000,0.000000,20,24,27,29,39,60,130,190,230,290,290,7900,0,20,26.23108126582241,3.2573999999385705,286.812800000007,10545.682151898734
1758154702,200,,Aggregated,58.200000,0.000000,20,24,27,29,39,60,130,190,230,290,290,7958,0,20,26.243103757224997,3.2573999999385705,286.812800000007,10537.587207841167
1758154703,200,,Aggregated,58.400000,0.000000,20,24,27,29,39,60,130,190,230,290,290,8022,0,20,26.20707309897738,3.2573999999385705,286.812800000007,10533.877088007977
1758154704,200,,Aggregated,58.400000,0.000000,20,24,27,29,39,60,130,190,230,290,290,8081,0,20,26.196461601286476,3.2573999999385705,286.812800000007,10524.962999628759
1758154705,200,,Aggregated,58.400000,0.000000,20,24,27,29,39,60,130,190,230,290,290,8136,0,20,26.158042662241353,3.2573999999385705,286.812800000007,10532.037610619469
1758154706,200,,Aggregated,60.200000,0.000000,20,24,27,29,39,59,130,190,230,290,290,8195,0,20,26.140478987186814,3.2573999999385705,286.812800000007,10519.677730323368
1758154707,200,,Aggregated,58.900000,0.000000,20,24,27,29,39,59,130,180,230,290,290,8255,0,20,26.124777129012273,3.2573999999385705,286.812800000007,10517.010296789824
1758154708,200,,Aggregated,57.000000,0.000000,20,24,27,29,39,59,130,180,230,290,290,8318,0,20,26.09932713392604,3.2573999999385705,286.812800000007,10514.357417648473
1758154709,200,,Aggregated,58.400000,0.000000,20,24,27,29,39,58,130,180,230,290,290,8376,0,20,26.06867504775519,3.2573999999385705,286.812800000007,10511.79047277937
1758154710,200,,Aggregated,58.800000,0.000000,20,24,27,29,39,58,130,180,230,290,290,8437,0,20,26.083413464501096,3.2573999999385705,286.812800000007,10509.971435344316
1758154711,200,,Aggregated,57.400000,0.000000,20,24,27,29,39,58,130,180,230,290,290,8498,0,20,26.064309378676906,3.2573999999385705,286.812800000007,10496.428336079078
1758154712,200,,Aggregated,58.300000,0.000000,20,24,27,29,39,58,130,180,230,290,290,8560,0,20,26.048519789719176,3.2573999999385705,286.812800000007,10511.866588785047
1758154713,200,,Aggregated,59.100000,0.000000,20,24,27,29,38,58,130,180,230,290,290,8616,0,20,26.018996970751502,3.2573999999385705,286.812800000007,10514.389856081709
1758154714,200,,Aggregated,60.600000,0.000000,20,24,27,29,39,58,130,180,230,290,290,8678,0,20,26.03632792117943,3.2573999999385705,286.812800000007,10519.846393178152
1758154715,200,,Aggregated,59.700000,0.000000,20,24,27,29,39,58,130,180,230,290,290,8751,0,20,26.060420386240935,3.2573999999385705,286.812800000007,10515.556393555022
1758154716,200,,Aggregated,59.500000,0.000000,20,24,27,30,39,58,130,180,230,290,290,8812,0,20,26.047658113934922,3.2573999999385705,286.812800000007,10507.605878347707
1758154717,200,,Aggregated,60.100000,0.000000,20,24,27,29,39,57,130,180,230,290,290,8869,0,20,26.01479921073338,3.2573999999385705,286.812800000007,10520.092231367686
1758154718,200,,Aggregated,62.100000,0.000000,20,24,27,30,39,57,130,180,230,290,290,8925,0,20,25.999295025209484,3.2573999999385705,286.812800000007,10525.986890756303
1758154719,200,,Aggregated,60.900000,0.000000,20,24,27,30,39,57,130,180,230,290,290,8986,0,20,26.00639424660517,3.2573999999385705,286.812800000007,10519.047852214557
1758154720,200,,Aggregated,61.400000,0.000000,20,24,27,30,39,57,130,180,230,290,290,9047,0,20,25.983673118160123,3.2573999999385705,286.812800000007,10528.783795733392
1758154721,200,,Aggregated,61.900000,0.000000,20,24,27,30,39,57,120,180,230,290,290,9104,0,20,25.98903185412944,3.2573999999385705,286.812800000007,10528.549318980668
1758154722,200,,Aggregated,62.400000,0.000000,20,24,27,30,39,56,120,180,230,290,290,9161,0,20,25.96134257177103,3.2573999999385705,286.812800000007,10539.273223447222
1758154723,200,,Aggregated,60.400000,0.000000,20,24,27,30,39,56,120,180,230,290,290,9238,0,20,25.96912936782792,3.2573999999385705,286.812800000007,10544.031392076207
1758154724,200,,Aggregated,60.100000,0.000000,20,24,27,30,39,56,120,180,230,290,290,9287,0,20,25.938343566274863,3.2573999999385705,286.812800000007,10543.414665661678
1758154725,200,,Aggregated,60.600000,0.000000,20,24,27,30,39,56,120,180,230,290,290,9351,0,20,25.918424885038586,3.2573999999385705,286.812800000007,10544.41182761202
1758154726,200,,Aggregated,60.800000,0.000000,20,24,27,30,39,56,120,180,230,290,290,9411,0,20,25.92014105833563,3.2573999999385705,286.812800000007,10545.556370205079
1758154727,200,,Aggregated,60.800000,0.000000,20,24,27,30,39,55,120,180,230,290,290,9465,0,20,25.89127624933923,3.2573999999385705,286.812800000007,10539.38468040148
1758154728,200,,Aggregated,59.600000,0.000000,20,24,27,30,39,55,120,180,230,290,290,9525,0,20,25.882565333332906,3.2573999999385705,286.812800000007,10542.70530183727
1758154729,200,,Aggregated,59.400000,0.000000,20,24,27,30,39,55,120,180,230,290,290,9594,0,20,25.87311981446695,3.2573999999385705,286.812800000007,10554.629977069002
1758154730,200,,Aggregated,59.600000,0.000000,20,24,27,30,39,55,120,180,230,290,290,9662,0,20,25.883714883046636,3.2573999999385705,286.812800000007,10547.771993376113
1758154731,200,,Aggregated,60.000000,0.000000,20,24,27,30,39,55,120,180,230,290,290,9701,0,20,25.862263199669687,3.2573999999385705,286.812800000007,10543.6499329966
1758154732,200,,Aggregated,60.500000,0.000000,20,24,27,30,38,54,120,180,230,290,290,9770,0,20,25.835532794267845,3.2573999999385705,286.812800000007,10564.095087001024
1758154733,200,,Aggregated,60.600000,0.000000,20,24,27,30,38,54,120,180,230,290,290,9841,0,20,25.816385621379656,3.2573999999385705,286.812800000007,10563.5650848491
1758154734,200,,Aggregated,60.200000,0.000000,20,24,27,30,38,54,120,180,230,290,290,9892,0,20,25.78608391629556,3.2573999999385705,286.812800000007,10557.269712899313
1758154735,200,,Aggregated,61.000000,0.000000,20,24,27,30,38,54,120,180,230,290,290,9958,0,20,25.786813366137448,3.2573999999385705,286.812800000007,10560.025205864631
1758154736,200,,Aggregated,60.600000,0.000000,20,24,27,30,38,54,120,180,230,280,290,10009,0,20,25.767122279947653,3.2573999999385705,286.812800000007,10556.03766610051
1758154737,200,,Aggregated,59.700000,0.000000,20,24,27,30,39,54,120,180,230,280,290,10089,0,20,25.824788175240187,3.2573999999385705,286.812800000007,10567.05203687184
1758154738,200,,Aggregated,60.500000,0.000000,20,24,27,30,39,54,110,170,230,280,290,10146,0,20,25.820171397594887,3.2573999999385705,286.812800000007,10564.619554504237
1758154739,200,,Aggregated,60.900000,0.000000,20,24,27,30,38,54,110,170,230,280,290,10197,0,20,25.768318476022202,3.2573999999385705,286.812800000007,10574.624987741492
1758154740,200,,Aggregated,62.200000,0.000000,20,24,27,30,38,54,110,170,230,280,290,10261,0,20,25.74037935873679,3.2573999999385705,286.812800000007,10575.847480752363
1758154741,200,,Aggregated,60.900000,0.000000,20,24,27,30,38,54,110,170,230,280,290,10319,0,20,25.740051778272885,3.2573999999385705,286.812800000007,10571.025971508867
1758154742,200,,Aggregated,60.000000,0.000000,20,24,27,30,38,54,110,170,230,280,290,10377,0,20,25.7394420159967,3.2573999999385705,286.812800000007,10564.792811024381
