Timestamp,User Count,Type,Name,req_s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,total_median_response_time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size,architecture
1757890391,0,,Aggregated,0.0,0.0,,,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,decoupled
1757890392,20,,Aggregated,0.0,0.0,95.0,140.0,160.0,180.0,240.0,250.0,260.0,260.0,260.0,260.0,260.0,41,0,95.0,122.2485341458218,30.066299994359724,256.2858999881428,9608.024390243903,decoupled
1757890393,60,,Aggregated,0.0,0.0,99.0,140.0,200.0,220.0,240.0,250.0,260.0,260.0,260.0,260.0,260.0,81,0,99.0,127.47559382743346,6.002900001476519,260.05490000534337,9785.074074074077,decoupled
1757890394,80,,Aggregated,0.0,0.0,95.0,120.0,200.0,220.0,240.0,250.0,260.0,260.0,270.0,270.0,270.0,124,0,95.0,122.29503870994742,4.803400006494485,273.2201000035275,9651.975806451614,decoupled
1757890395,100,,Aggregated,41.0,0.0,99.0,130.0,200.0,230.0,250.0,270.0,290.0,300.0,300.0,300.0,300.0,176,0,98.0,123.51618409097269,4.803400006494485,299.66949998924974,9628.84090909091,decoupled
1757890396,120,,Aggregated,40.5,0.0,100.0,140.0,200.0,230.0,250.0,280.0,300.0,320.0,350.0,350.0,350.0,241,0,100.0,126.02204937760524,4.803400006494485,354.94580000522546,10111.585062240663,decoupled
1757890397,140,,Aggregated,44.0,0.0,110.0,140.0,190.0,220.0,260.0,290.0,310.0,320.0,350.0,350.0,350.0,304,0,110.0,126.96502467085674,4.803400006494485,354.94580000522546,10359.013157894737,decoupled
1757890398,160,,Aggregated,48.2,0.0,100.0,140.0,180.0,200.0,250.0,280.0,300.0,320.0,350.0,350.0,350.0,382,0,99.0,119.68561256524872,4.404499995871447,354.94580000522546,10593.452879581151,decoupled
1757890399,180,,Aggregated,50.333333,0.0,99.0,130.0,180.0,200.0,250.0,280.0,310.0,320.0,350.0,350.0,350.0,450,0,99.0,118.66806933320024,4.404499995871447,354.94580000522546,10663.695555555556,decoupled
1757890400,200,,Aggregated,54.285714,0.0,98.0,140.0,180.0,200.0,250.0,280.0,320.0,330.0,390.0,390.0,390.0,536,0,98.0,118.20879664191492,4.404499995871447,387.2792000038317,10706.151119402984,decoupled
1757890401,200,,Aggregated,55.875,0.0,98.0,140.0,170.0,190.0,250.0,280.0,320.0,330.0,390.0,390.0,390.0,615,0,98.0,116.99685544725337,4.404499995871447,387.2792000038317,10732.453658536586,decoupled
1757890402,200,,Aggregated,59.111111,0.0,90.0,130.0,160.0,180.0,240.0,280.0,310.0,330.0,390.0,390.0,390.0,671,0,90.0,110.32173487341488,4.404499995871447,387.2792000038317,10633.43219076006,decoupled
1757890403,200,,Aggregated,61.1,0.0,83.0,120.0,150.0,180.0,240.0,270.0,300.0,320.0,390.0,390.0,390.0,730,0,82.0,104.5139743836257,4.404499995871447,387.2792000038317,10791.531506849316,decoupled
1757890404,200,,Aggregated,62.5,0.0,75.0,110.0,140.0,160.0,230.0,270.0,300.0,320.0,390.0,390.0,390.0,788,0,75.0,99.64017436560349,4.404499995871447,387.2792000038317,10857.59771573604,decoupled
1757890405,200,,Aggregated,64.4,0.0,70.0,110.0,140.0,160.0,230.0,270.0,300.0,320.0,390.0,390.0,390.0,839,0,70.0,95.74643671053671,4.404499995871447,387.2792000038317,10811.274135876043,decoupled
1757890406,200,,Aggregated,65.8,0.0,62.0,99.0,130.0,150.0,220.0,270.0,300.0,320.0,390.0,390.0,390.0,901,0,62.0,91.51714938970156,4.404499995871447,387.2792000038317,10825.24972253052,decoupled
1757890407,200,,Aggregated,66.0,0.0,58.0,92.0,120.0,140.0,220.0,260.0,300.0,320.0,390.0,390.0,390.0,957,0,58.0,87.88612424247266,4.404499995871447,387.2792000038317,10885.545454545454,decoupled
1757890408,200,,Aggregated,65.1,0.0,52.0,89.0,120.0,140.0,210.0,260.0,300.0,320.0,390.0,390.0,390.0,1013,0,52.0,84.8499323791139,4.404499995871447,387.2792000038317,11114.334649555774,decoupled
1757890409,200,,Aggregated,64.9,0.0,48.0,83.0,110.0,130.0,200.0,250.0,300.0,320.0,390.0,390.0,390.0,1082,0,48.0,81.52143706107034,4.404499995871447,387.2792000038317,11076.901109057302,decoupled
1757890410,200,,Aggregated,62.8,0.0,46.0,80.0,110.0,130.0,200.0,250.0,300.0,320.0,390.0,390.0,390.0,1134,0,46.0,79.0462369489415,4.404499995871447,387.2792000038317,11054.488536155202,decoupled
1757890411,200,,Aggregated,62.8,0.0,44.0,76.0,100.0,120.0,190.0,250.0,290.0,320.0,390.0,390.0,390.0,1197,0,44.0,76.77842832086105,4.404499995871447,387.2792000038317,11083.684210526317,decoupled
1757890412,200,,Aggregated,59.4,0.0,42.0,71.0,96.0,120.0,190.0,250.0,290.0,320.0,390.0,390.0,390.0,1262,0,42.0,74.28247464343643,4.404499995871447,387.2792000038317,11096.824881141049,decoupled
1757890413,200,,Aggregated,58.3,0.0,41.0,66.0,92.0,110.0,180.0,240.0,290.0,310.0,390.0,390.0,390.0,1323,0,41.0,72.19506772486477,4.404499995871447,387.2792000038317,11139.222222222224,decoupled
1757890414,200,,Aggregated,59.3,0.0,39.0,62.0,89.0,110.0,180.0,240.0,280.0,310.0,390.0,390.0,390.0,1385,0,39.0,70.20144129962289,4.404499995871447,387.2792000038317,11132.3321299639,decoupled
1757890415,200,,Aggregated,59.2,0.0,39.0,61.0,86.0,110.0,180.0,240.0,280.0,300.0,390.0,390.0,390.0,1447,0,39.0,69.0304577056179,4.404499995871447,387.2792000038317,11266.426399447131,decoupled
1757890416,200,,Aggregated,59.2,0.0,39.0,59.0,83.0,100.0,170.0,240.0,280.0,300.0,390.0,390.0,390.0,1497,0,39.0,67.81505798265346,4.404499995871447,387.2792000038317,11371.673346693387,decoupled
1757890417,200,,Aggregated,60.3,0.0,39.0,59.0,81.0,98.0,170.0,230.0,280.0,300.0,390.0,390.0,390.0,1560,0,39.0,66.89118032055633,4.404499995871447,387.2792000038317,11379.577564102565,decoupled
1757890418,200,,Aggregated,60.0,0.0,39.0,58.0,79.0,95.0,160.0,230.0,280.0,300.0,390.0,390.0,390.0,1615,0,39.0,65.90248235297172,4.404499995871447,387.2792000038317,11343.800619195046,decoupled
1757890419,200,,Aggregated,60.3,0.0,39.0,55.0,76.0,91.0,160.0,230.0,280.0,300.0,390.0,390.0,390.0,1671,0,39.0,64.90899688812225,4.404499995871447,387.2792000038317,11381.816876122082,decoupled
1757890420,200,,Aggregated,60.3,0.0,38.0,54.0,74.0,89.0,160.0,230.0,280.0,300.0,390.0,390.0,390.0,1730,0,38.0,63.8214058382117,4.404499995871447,387.2792000038317,11374.587283236997,decoupled
1757890421,200,,Aggregated,59.2,0.0,38.0,52.0,72.0,87.0,150.0,220.0,280.0,300.0,390.0,390.0,390.0,1794,0,38.0,62.675620289879575,4.404499995871447,387.2792000038317,11315.260869565218,decoupled
1757890422,200,,Aggregated,59.6,0.0,37.0,50.0,70.0,85.0,150.0,220.0,270.0,300.0,390.0,390.0,390.0,1849,0,37.0,61.70778339646549,4.404499995871447,387.2792000038317,11275.117901568416,decoupled
1757890423,200,,Aggregated,59.4,0.0,36.0,49.0,68.0,83.0,150.0,220.0,270.0,300.0,390.0,390.0,390.0,1900,0,36.0,60.694461473720274,4.404499995871447,387.2792000038317,11282.796315789474,decoupled
1757890424,200,,Aggregated,58.0,0.0,36.0,49.0,66.0,81.0,140.0,210.0,270.0,300.0,390.0,390.0,390.0,1963,0,36.0,59.90311823744474,4.404499995871447,387.2792000038317,11283.311258278143,decoupled
1757890425,200,,Aggregated,57.5,0.0,37.0,51.0,71.0,86.0,160.0,230.0,280.0,300.0,390.0,400.0,400.0,2017,0,37.0,62.93110411505412,4.404499995871447,400.63789999112487,11308.200297471492,decoupled
1757890426,200,,Aggregated,58.8,0.0,38.0,55.0,75.0,91.0,170.0,240.0,300.0,350.0,430.0,460.0,460.0,2087,0,38.0,66.83003301387514,4.404499995871447,457.49429998977575,11326.679444178246,decoupled
1757890427,200,,Aggregated,56.7,0.0,39.0,58.0,79.0,96.0,170.0,240.0,300.0,350.0,430.0,460.0,460.0,2152,0,39.0,67.91450859663333,4.404499995871447,457.49429998977575,11358.85780669145,decoupled
1757890428,200,,Aggregated,59.0,0.0,40.0,59.0,80.0,98.0,170.0,240.0,300.0,350.0,430.0,460.0,460.0,2197,0,40.0,68.13526167497068,4.404499995871447,457.49429998977575,11371.736458807463,decoupled
1757890429,200,,Aggregated,58.6,0.0,41.0,62.0,86.0,110.0,180.0,250.0,310.0,370.0,440.0,460.0,460.0,2268,0,41.0,72.20354356256571,4.404499995871447,457.49429998977575,11385.93077601411,decoupled
1757890430,200,,Aggregated,58.1,0.0,42.0,64.0,89.0,110.0,190.0,250.0,310.0,360.0,440.0,460.0,460.0,2312,0,42.0,73.52036777673923,4.404499995871447,457.49429998977575,11403.967128027682,decoupled
1757890431,200,,Aggregated,59.6,0.0,42.0,66.0,91.0,120.0,190.0,250.0,300.0,360.0,440.0,460.0,460.0,2384,0,42.0,74.30627336402692,4.404499995871447,457.49429998977575,11358.84773489933,decoupled
1757890432,200,,Aggregated,58.6,0.0,42.0,65.0,90.0,110.0,180.0,250.0,300.0,350.0,440.0,460.0,460.0,2432,0,42.0,73.64770962163004,4.404499995871447,457.49429998977575,11396.905427631578,decoupled
1757890433,200,,Aggregated,58.7,0.0,42.0,65.0,89.0,110.0,180.0,250.0,300.0,350.0,440.0,460.0,460.0,2502,0,42.0,73.28996286963343,4.404499995871447,457.49429998977575,11465.814148681056,decoupled
1757890434,200,,Aggregated,58.8,0.0,42.0,64.0,87.0,110.0,180.0,240.0,300.0,350.0,440.0,460.0,460.0,2556,0,42.0,72.63037218304042,4.404499995871447,457.49429998977575,11444.808294209704,decoupled
1757890435,200,,Aggregated,59.5,0.0,42.0,64.0,86.0,110.0,180.0,240.0,300.0,350.0,440.0,460.0,460.0,2621,0,42.0,72.06841625328926,4.404499995871447,457.49429998977575,11453.82716520412,decoupled
1757890436,200,,Aggregated,58.8,0.0,42.0,63.0,84.0,110.0,180.0,240.0,300.0,350.0,440.0,460.0,460.0,2677,0,42.0,71.42015763908933,4.404499995871447,457.49429998977575,11418.245423982067,decoupled
1757890437,200,,Aggregated,60.3,0.0,41.0,62.0,83.0,100.0,170.0,240.0,300.0,350.0,440.0,460.0,460.0,2732,0,41.0,70.47191665442422,4.318899998907,457.49429998977575,11410.124816983896,decoupled
1757890438,200,,Aggregated,58.4,0.0,41.0,61.0,82.0,100.0,170.0,240.0,300.0,350.0,440.0,460.0,460.0,2792,0,41.0,69.5727088108454,4.318899998907,457.49429998977575,11394.814111747852,decoupled
1757890439,200,,Aggregated,58.3,0.0,41.0,60.0,80.0,99.0,170.0,230.0,300.0,340.0,440.0,460.0,460.0,2856,0,41.0,68.73426775207265,4.318899998907,457.49429998977575,11442.873599439776,decoupled
1757890440,200,,Aggregated,59.3,0.0,40.0,60.0,79.0,96.0,170.0,230.0,300.0,340.0,440.0,460.0,460.0,2911,0,40.0,68.02054651319152,4.318899998907,457.49429998977575,11461.117828924767,decoupled
1757890441,200,,Aggregated,58.3,0.0,40.0,58.0,77.0,94.0,160.0,230.0,300.0,340.0,440.0,460.0,460.0,2979,0,40.0,67.23084269887245,4.318899998907,457.49429998977575,11456.442094662638,decoupled
1757890442,200,,Aggregated,59.3,0.0,40.0,59.0,78.0,94.0,160.0,230.0,300.0,340.0,440.0,460.0,460.0,3045,0,40.0,67.00367316912764,4.318899998907,457.49429998977575,11429.83316912972,decoupled
1757890443,200,,Aggregated,59.3,0.0,39.0,58.0,76.0,92.0,160.0,230.0,290.0,330.0,440.0,460.0,460.0,3113,0,39.0,66.32563446834298,4.318899998907,457.49429998977575,11434.710247349823,decoupled
1757890444,200,,Aggregated,59.3,0.0,39.0,57.0,75.0,90.0,160.0,220.0,290.0,330.0,440.0,460.0,460.0,3174,0,39.0,65.71486266538948,4.318899998907,457.49429998977575,11481.659105229994,decoupled
1757890445,200,,Aggregated,60.5,0.0,39.0,56.0,74.0,90.0,160.0,220.0,290.0,330.0,440.0,460.0,460.0,3223,0,39.0,65.27126081290082,4.318899998907,457.49429998977575,11529.187403040643,decoupled
1757890446,200,,Aggregated,60.2,0.0,39.0,56.0,74.0,88.0,150.0,220.0,290.0,330.0,440.0,460.0,460.0,3287,0,39.0,64.81721533311725,4.318899998907,457.49429998977575,11539.624885914209,decoupled
1757890447,200,,Aggregated,59.8,0.0,39.0,55.0,73.0,87.0,150.0,220.0,290.0,330.0,440.0,460.0,460.0,3343,0,39.0,64.36707630867635,4.318899998907,457.49429998977575,11516.563266527071,decoupled
1757890448,200,,Aggregated,59.6,0.0,39.0,55.0,72.0,86.0,150.0,220.0,290.0,330.0,440.0,460.0,460.0,3405,0,39.0,63.907027342110574,4.23439999576658,457.49429998977575,11547.67254038179,decoupled
1757890449,200,,Aggregated,60.2,0.0,39.0,55.0,72.0,85.0,150.0,210.0,290.0,330.0,440.0,460.0,460.0,3468,0,39.0,63.6785319492244,4.23439999576658,457.49429998977575,11546.493079584776,decoupled
1757890450,200,,Aggregated,59.7,0.0,39.0,55.0,71.0,85.0,150.0,210.0,280.0,320.0,440.0,460.0,460.0,3524,0,39.0,63.241156469914095,4.23439999576658,457.49429998977575,11526.35499432463,decoupled
1757890451,200,,Aggregated,59.9,0.0,39.0,54.0,70.0,83.0,150.0,210.0,280.0,320.0,440.0,460.0,460.0,3586,0,38.0,62.67137777467724,4.23439999576658,457.49429998977575,11555.868934746237,decoupled
1757890452,200,,Aggregated,60.2,0.0,38.0,53.0,69.0,83.0,140.0,210.0,280.0,320.0,440.0,460.0,460.0,3651,0,38.0,62.17006620103407,4.23439999576658,457.49429998977575,11561.197206244864,decoupled
1757890453,200,,Aggregated,59.5,0.0,38.0,53.0,69.0,82.0,140.0,210.0,280.0,320.0,440.0,460.0,460.0,3712,0,38.0,61.81487782865149,4.23439999576658,457.49429998977575,11647.952316810344,decoupled
1757890454,200,,Aggregated,60.9,0.0,38.0,53.0,68.0,81.0,140.0,200.0,280.0,320.0,440.0,460.0,460.0,3776,0,38.0,61.34639393538668,4.23439999576658,457.49429998977575,11627.89751059322,decoupled
1757890455,200,,Aggregated,60.2,0.0,38.0,52.0,67.0,81.0,140.0,200.0,280.0,320.0,440.0,460.0,460.0,3823,0,38.0,60.93979411457136,4.23439999576658,457.49429998977575,11643.489144650795,decoupled
1757890456,200,,Aggregated,60.3,0.0,38.0,51.0,66.0,80.0,140.0,200.0,280.0,320.0,440.0,460.0,460.0,3894,0,37.0,60.43128186954136,4.23439999576658,457.49429998977575,11665.256291730868,decoupled
1757890457,200,,Aggregated,59.9,0.0,37.0,51.0,65.0,79.0,140.0,200.0,280.0,320.0,440.0,460.0,460.0,3947,0,37.0,60.01927365089544,4.23439999576658,457.49429998977575,11719.746896376995,decoupled
1757890458,200,,Aggregated,60.3,0.0,37.0,51.0,65.0,77.0,140.0,200.0,280.0,320.0,430.0,460.0,460.0,4022,0,37.0,59.62446678271457,4.23439999576658,457.49429998977575,11703.525609149678,decoupled
1757890459,200,,Aggregated,59.9,0.0,37.0,51.0,65.0,77.0,130.0,200.0,280.0,320.0,430.0,460.0,460.0,4083,0,37.0,59.36269767331737,4.23439999576658,457.49429998977575,11700.530247367133,decoupled
1757890460,200,,Aggregated,61.2,0.0,37.0,50.0,64.0,76.0,130.0,200.0,270.0,320.0,430.0,460.0,460.0,4136,0,37.0,59.12779586560118,4.23439999576658,457.49429998977575,11688.465667311411,decoupled
1757890461,200,,Aggregated,61.0,0.0,37.0,51.0,65.0,76.0,130.0,200.0,270.0,320.0,430.0,460.0,460.0,4203,0,37.0,59.12346773736122,4.23439999576658,457.49429998977575,11666.74732334047,decoupled
1757890462,200,,Aggregated,61.4,0.0,38.0,51.0,65.0,77.0,130.0,200.0,270.0,320.0,430.0,460.0,460.0,4259,0,38.0,59.279490068120296,4.23439999576658,457.49429998977575,11678.285513031227,decoupled
1757890463,200,,Aggregated,61.5,0.0,38.0,52.0,66.0,78.0,130.0,190.0,270.0,320.0,430.0,460.0,460.0,4342,0,38.0,59.4081127591146,4.23439999576658,457.49429998977575,11666.11976047904,decoupled
1757890464,200,,Aggregated,59.8,0.0,38.0,52.0,66.0,77.0,130.0,190.0,270.0,320.0,430.0,460.0,460.0,4382,0,38.0,59.15198733458133,4.23439999576658,457.49429998977575,11650.551346417162,decoupled
1757890465,200,,Aggregated,61.3,0.0,38.0,52.0,66.0,77.0,130.0,190.0,270.0,310.0,430.0,460.0,460.0,4446,0,38.0,59.03216981558018,4.23439999576658,457.49429998977575,11645.914304993252,decoupled
1757890466,200,,Aggregated,60.9,0.0,38.0,52.0,65.0,77.0,130.0,190.0,270.0,310.0,430.0,460.0,460.0,4505,0,38.0,58.71923604884046,4.23439999576658,457.49429998977575,11664.652386237514,decoupled
1757890467,200,,Aggregated,61.4,0.0,38.0,52.0,65.0,77.0,130.0,190.0,270.0,310.0,430.0,460.0,460.0,4574,0,38.0,58.47222938346988,4.23439999576658,457.49429998977575,11668.045037166594,decoupled
1757890468,200,,Aggregated,61.7,0.0,38.0,51.0,65.0,76.0,120.0,190.0,270.0,310.0,430.0,460.0,460.0,4630,0,38.0,58.07608673865097,4.23439999576658,457.49429998977575,11702.967602591792,decoupled
1757890469,200,,Aggregated,62.3,0.0,37.0,51.0,64.0,75.0,120.0,190.0,270.0,310.0,430.0,460.0,460.0,4684,0,37.0,57.72864135351879,3.3426000009058043,457.49429998977575,11689.720111016226,decoupled
1757890470,200,,Aggregated,61.3,0.0,37.0,50.0,64.0,75.0,120.0,190.0,270.0,300.0,430.0,460.0,460.0,4748,0,37.0,57.475802295689576,3.3426000009058043,457.49429998977575,11705.51411120472,decoupled
1757890471,200,,Aggregated,60.5,0.0,37.0,50.0,63.0,75.0,120.0,190.0,270.0,300.0,430.0,460.0,460.0,4815,0,37.0,57.27214224298128,3.3426000009058043,457.49429998977575,11722.369678089304,decoupled
1757890472,200,,Aggregated,60.8,0.0,37.0,50.0,63.0,74.0,120.0,190.0,270.0,300.0,430.0,460.0,460.0,4864,0,37.0,56.96234463402119,3.3426000009058043,457.49429998977575,11718.924136513158,decoupled
1757890473,200,,Aggregated,60.2,0.0,37.0,50.0,63.0,74.0,120.0,180.0,270.0,300.0,430.0,460.0,460.0,4932,0,37.0,56.644593349519326,3.3426000009058043,457.49429998977575,11701.809205190591,decoupled
1757890474,200,,Aggregated,61.7,0.0,37.0,49.0,62.0,73.0,120.0,180.0,260.0,300.0,430.0,460.0,460.0,4980,0,37.0,56.32999660637466,3.3426000009058043,457.49429998977575,11689.498995983937,decoupled
1757890475,200,,Aggregated,59.3,0.0,37.0,49.0,62.0,73.0,120.0,180.0,260.0,300.0,430.0,460.0,460.0,5044,0,37.0,56.14924157412526,3.3426000009058043,457.49429998977575,11696.39452815226,decoupled
1757890476,200,,Aggregated,59.5,0.0,37.0,50.0,62.0,73.0,120.0,180.0,260.0,300.0,430.0,460.0,460.0,5111,0,37.0,56.316378634300406,3.3426000009058043,457.49429998977575,11693.54685971434,decoupled
1757890477,200,,Aggregated,59.8,0.0,37.0,50.0,63.0,74.0,120.0,180.0,260.0,300.0,430.0,460.0,460.0,5176,0,37.0,56.33626166923128,3.3426000009058043,457.49429998977575,11681.586939721792,decoupled
1757890478,200,,Aggregated,58.9,0.0,37.0,50.0,63.0,73.0,120.0,180.0,260.0,300.0,430.0,460.0,460.0,5234,0,37.0,56.16004894916377,3.3426000009058043,457.49429998977575,11692.735192969049,decoupled
1757890479,200,,Aggregated,58.8,0.0,37.0,50.0,62.0,73.0,110.0,180.0,260.0,300.0,430.0,460.0,460.0,5285,0,37.0,55.94984717124015,3.3426000009058043,457.49429998977575,11723.468684957426,decoupled
1757890480,200,,Aggregated,59.8,0.0,37.0,49.0,62.0,73.0,110.0,180.0,260.0,300.0,430.0,460.0,460.0,5349,0,37.0,55.702679454102224,3.3426000009058043,457.49429998977575,11717.173864273696,decoupled
1757890481,200,,Aggregated,58.9,0.0,37.0,49.0,62.0,72.0,110.0,180.0,260.0,300.0,430.0,460.0,460.0,5409,0,37.0,55.346008504351744,3.3426000009058043,457.49429998977575,11695.84211499353,decoupled
1757890482,200,,Aggregated,58.5,0.0,37.0,49.0,61.0,72.0,110.0,180.0,250.0,300.0,430.0,460.0,460.0,5468,0,37.0,55.0850374725789,3.3426000009058043,457.49429998977575,11684.617959034382,decoupled
1757890483,200,,Aggregated,58.6,0.0,36.0,49.0,61.0,71.0,110.0,180.0,250.0,300.0,430.0,460.0,460.0,5532,0,36.0,54.83537149314689,3.3426000009058043,457.49429998977575,11676.847975415763,decoupled
1757890484,200,,Aggregated,59.0,0.0,37.0,49.0,61.0,72.0,110.0,180.0,250.0,300.0,430.0,460.0,460.0,5583,0,37.0,55.02198742614067,3.3426000009058043,457.49429998977575,11679.737417159233,decoupled
1757890485,200,,Aggregated,58.4,0.0,37.0,49.0,62.0,73.0,120.0,180.0,250.0,300.0,430.0,460.0,460.0,5650,0,37.0,55.69314545136619,3.3426000009058043,457.49429998977575,11697.42424778761,decoupled
1757890486,200,,Aggregated,58.3,0.0,37.0,50.0,63.0,73.0,120.0,180.0,250.0,300.0,430.0,460.0,460.0,5707,0,37.0,55.7160812686735,3.3426000009058043,457.49429998977575,11702.04520763974,decoupled
1757890487,200,,Aggregated,59.0,0.0,37.0,50.0,63.0,74.0,120.0,180.0,250.0,300.0,430.0,460.0,460.0,5768,0,37.0,55.772913158849136,3.3426000009058043,457.49429998977575,11717.98439667129,decoupled
1757890488,200,,Aggregated,59.7,0.0,37.0,50.0,63.0,74.0,120.0,170.0,250.0,300.0,430.0,460.0,460.0,5823,0,37.0,55.82588715443591,3.3426000009058043,457.49429998977575,11730.529795637987,decoupled
1757890489,200,,Aggregated,59.2,0.0,37.0,50.0,63.0,74.0,120.0,170.0,250.0,300.0,430.0,460.0,460.0,5865,0,37.0,55.88191469740448,3.3426000009058043,457.49429998977575,11725.941517476556,decoupled
1757890490,200,,Aggregated,57.5,0.0,38.0,51.0,65.0,75.0,120.0,180.0,250.0,300.0,430.0,460.0,460.0,5940,0,37.0,56.66512765996176,3.3426000009058043,457.49429998977575,11714.522895622897,decoupled
1757890491,200,,Aggregated,59.1,0.0,38.0,51.0,65.0,75.0,120.0,180.0,250.0,300.0,430.0,460.0,460.0,6000,0,38.0,56.51810933335946,3.3426000009058043,457.49429998977575,11749.875,decoupled
1757890492,200,,Aggregated,58.2,0.0,38.0,51.0,65.0,75.0,120.0,180.0,250.0,300.0,420.0,460.0,460.0,6061,0,38.0,56.42843141397102,3.3426000009058043,457.49429998977575,11760.858769180004,decoupled
1757890493,200,,Aggregated,59.0,0.0,38.0,51.0,64.0,75.0,120.0,170.0,250.0,300.0,420.0,460.0,460.0,6114,0,38.0,56.33302090285752,3.3426000009058043,457.49429998977575,11759.184494602552,decoupled
1757890494,200,,Aggregated,58.3,0.0,38.0,51.0,64.0,75.0,120.0,170.0,250.0,300.0,420.0,460.0,460.0,6172,0,38.0,56.2317972456392,3.3426000009058043,457.49429998977575,11783.350291639665,decoupled
1757890495,200,,Aggregated,59.4,0.0,38.0,51.0,64.0,75.0,120.0,170.0,250.0,300.0,420.0,460.0,460.0,6235,0,38.0,56.16935964716888,3.3426000009058043,457.49429998977575,11773.647794707298,decoupled
1757890496,200,,Aggregated,59.4,0.0,38.0,51.0,64.0,74.0,120.0,170.0,250.0,300.0,420.0,460.0,460.0,6298,0,38.0,55.941563845693736,3.3426000009058043,457.49429998977575,11773.157192759609,decoupled
1757890497,200,,Aggregated,58.7,0.0,38.0,51.0,64.0,74.0,120.0,170.0,250.0,290.0,420.0,460.0,460.0,6348,0,38.0,55.75483827979856,3.3426000009058043,457.49429998977575,11772.508664146188,decoupled
1757890498,200,,Aggregated,58.4,0.0,37.0,50.0,63.0,74.0,110.0,170.0,250.0,290.0,420.0,460.0,460.0,6408,0,37.0,55.46786421662991,3.3426000009058043,457.49429998977575,11761.926654182273,decoupled
1757890499,200,,Aggregated,58.5,0.0,37.0,50.0,63.0,73.0,110.0,170.0,250.0,290.0,420.0,460.0,460.0,6471,0,37.0,55.28704090559514,3.3426000009058043,457.49429998977575,11763.47627878226,decoupled
1757890500,200,,Aggregated,58.1,0.0,37.0,50.0,63.0,73.0,110.0,170.0,240.0,290.0,420.0,460.0,460.0,6525,0,37.0,55.07986226822499,3.3426000009058043,457.49429998977575,11755.47969348659,decoupled
1757890501,200,,Aggregated,58.8,0.0,37.0,50.0,62.0,73.0,110.0,170.0,240.0,290.0,420.0,460.0,460.0,6586,0,37.0,54.82952909203994,3.3426000009058043,457.49429998977575,11747.820983905254,decoupled
1757890502,200,,Aggregated,59.8,0.0,37.0,49.0,62.0,72.0,110.0,170.0,240.0,290.0,420.0,460.0,460.0,6651,0,37.0,54.57705184185484,3.3426000009058043,457.49429998977575,11747.25845737483,decoupled
1757890503,200,,Aggregated,58.5,0.0,37.0,49.0,62.0,72.0,110.0,160.0,240.0,290.0,420.0,460.0,460.0,6706,0,37.0,54.33599531765448,3.3426000009058043,457.49429998977575,11738.970026841636,decoupled
1757890504,200,,Aggregated,58.2,0.0,37.0,49.0,61.0,71.0,110.0,160.0,240.0,290.0,420.0,460.0,460.0,6764,0,37.0,54.14902609405568,3.3426000009058043,457.49429998977575,11754.970136014192,decoupled
1757890505,200,,Aggregated,58.6,0.0,37.0,49.0,61.0,71.0,110.0,160.0,240.0,290.0,420.0,460.0,460.0,6828,0,37.0,54.00786356181983,3.3426000009058043,457.49429998977575,11754.16783831283,decoupled
1757890506,200,,Aggregated,58.1,0.0,37.0,49.0,61.0,71.0,110.0,160.0,240.0,290.0,420.0,460.0,460.0,6889,0,37.0,53.98679068079776,3.3426000009058043,457.49429998977575,11752.220496443606,decoupled
1757890507,200,,Aggregated,58.5,0.0,37.0,49.0,61.0,71.0,110.0,160.0,240.0,290.0,420.0,460.0,460.0,6950,0,37.0,54.09478274819972,3.3426000009058043,457.49429998977575,11776.401151079135,decoupled
1757890508,200,,Aggregated,59.1,0.0,37.0,49.0,61.0,71.0,110.0,160.0,240.0,290.0,400.0,460.0,460.0,7016,0,37.0,53.95409667902332,3.3426000009058043,457.49429998977575,11768.600342075257,decoupled
1757890509,200,,Aggregated,58.8,0.0,37.0,49.0,61.0,71.0,110.0,160.0,240.0,290.0,400.0,460.0,460.0,7076,0,37.0,53.88057487281785,3.3426000009058043,457.49429998977575,11761.776851328434,decoupled
1757890510,200,,Aggregated,59.4,0.0,37.0,49.0,61.0,70.0,110.0,160.0,240.0,280.0,400.0,460.0,460.0,7131,0,37.0,53.65659039406525,3.3426000009058043,457.49429998977575,11760.07530500631,decoupled
1757890511,200,,Aggregated,58.8,0.0,36.0,49.0,60.0,70.0,110.0,160.0,240.0,280.0,400.0,460.0,460.0,7196,0,36.0,53.4600134241337,3.3426000009058043,457.49429998977575,11780.14118954975,decoupled
1757890512,200,,Aggregated,58.8,0.0,36.0,49.0,60.0,70.0,110.0,160.0,240.0,280.0,400.0,460.0,460.0,7253,0,36.0,53.33585428099218,3.3426000009058043,457.49429998977575,11789.613263477182,decoupled
1757890513,200,,Aggregated,59.4,0.0,36.0,49.0,60.0,70.0,110.0,160.0,240.0,280.0,400.0,460.0,460.0,7317,0,36.0,53.19093921006026,3.3426000009058043,457.49429998977575,11785.812081454147,decoupled
1757890514,200,,Aggregated,59.9,0.0,36.0,49.0,60.0,70.0,100.0,160.0,240.0,280.0,400.0,460.0,460.0,7374,0,36.0,53.09271261188182,3.3426000009058043,457.49429998977575,11771.22158936805,decoupled
