Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1757893718,200,,Aggregated,59.200000,0.000000,28,36,44,52,98,170,250,290,380,420,420,3203,0,28,46.32670412116872,4.1357999871252105,422.9289000068093,11726.720886668749
1757893719,200,,Aggregated,61.000000,0.000000,28,36,43,51,97,170,250,290,380,420,420,3258,0,28,45.95860527931995,4.1357999871252105,422.9289000068093,11726.997237569061
1757893720,200,,Aggregated,60.700000,0.000000,28,36,44,52,96,170,240,290,380,420,420,3327,0,28,45.93326324015677,4.1357999871252105,422.9289000068093,11745.569281635107
1757893721,200,,Aggregated,58.600000,0.000000,28,36,44,51,95,170,240,290,380,420,420,3389,0,28,45.63761153730709,4.1357999871252105,422.9289000068093,11755.481262909412
1757893722,200,,Aggregated,60.000000,0.000000,28,36,43,51,94,170,240,290,380,420,420,3438,0,28,45.33338571843767,4.1357999871252105,422.9289000068093,11751.519488074462
1757893723,200,,Aggregated,61.100000,0.000000,28,36,43,50,92,160,240,280,380,420,420,3507,0,28,45.015523153678075,4.1357999871252105,422.9289000068093,11722.599372683206
1757893724,200,,Aggregated,59.200000,0.000000,28,35,42,50,91,160,240,280,380,420,420,3568,0,28,44.67164089123697,4.1357999871252105,422.9289000068093,11754.529988789238
1757893725,200,,Aggregated,60.300000,0.000000,28,35,43,50,90,160,240,280,380,420,420,3636,0,28,44.55266889436915,4.1357999871252105,422.9289000068093,11777.502750275027
1757893726,200,,Aggregated,59.200000,0.000000,28,35,42,50,89,160,240,280,380,420,420,3683,0,28,44.26823165895694,4.1357999871252105,422.9289000068093,11799.792017377138
1757893727,200,,Aggregated,59.500000,0.000000,27,35,42,49,88,160,230,280,380,420,420,3740,0,27,43.98491852939733,4.1357999871252105,422.9289000068093,11844.429144385027
1757893728,200,,Aggregated,60.500000,0.000000,27,35,42,49,87,150,230,280,380,420,420,3795,0,27,43.77850094860437,4.1357999871252105,422.9289000068093,11844.815019762846
1757893729,200,,Aggregated,59.700000,0.000000,28,36,43,51,95,170,240,290,380,420,420,3856,0,28,45.537982728220484,4.1357999871252105,422.9289000068093,11844.152489626556
1757893730,200,,Aggregated,59.400000,0.000000,28,36,44,54,99,170,240,290,380,420,420,3926,0,28,46.46239648495856,4.1357999871252105,422.9289000068093,11866.644931227713
1757893731,200,,Aggregated,58.100000,0.000000,28,37,45,56,100,170,240,290,380,420,420,3976,0,28,46.906143536184565,4.1357999871252105,422.9289000068093,11858.330482897385
1757893732,200,,Aggregated,59.400000,0.000000,29,37,47,59,110,170,240,290,380,420,420,4032,0,29,48.22844670135445,4.1357999871252105,422.9289000068093,11891.972718253968
1757893733,200,,Aggregated,58.900000,0.000000,29,38,48,61,120,190,250,310,400,440,440,4084,0,29,50.15541513217528,4.1357999871252105,443.44649999402463,11885.273506366308
1757893734,200,,Aggregated,59.500000,0.000000,29,39,51,64,130,200,260,310,400,440,440,4156,0,29,52.45803296434706,4.1357999871252105,443.44649999402463,11853.165784408086
1757893735,200,,Aggregated,58.100000,0.000000,29,39,52,67,130,200,260,310,400,440,440,4220,0,29,52.997408151600105,4.1357999871252105,443.44649999402463,11827.72345971564
1757893736,200,,Aggregated,58.900000,0.000000,30,40,54,70,140,200,260,310,400,440,440,4275,0,30,53.906486526258256,4.1357999871252105,443.44649999402463,11818.942923976609
1757893737,200,,Aggregated,59.900000,0.000000,30,40,54,69,130,200,260,310,400,440,440,4336,0,30,53.58180964016879,4.1357999871252105,443.44649999402463,11807.000461254613
