timestamp,cores
1757890387,0.007303081417771277
1757890400,0.007563353831984883
1757890414,0.0103379509393236
1757890429,0.013801338291855182
1757890445,0.013910723564568453
1757890460,0.02023100664029124
1757890475,0.020213659328085852
1757890490,0.02569304280587984
1757890505,0.025685479473884575
1757890519,0.029540754035100376
1757890534,0.03403058145120919
1757890549,0.035042443716185374
1757890564,0.040725247045733985
1757890578,0.04328442187930118
1757890593,0.04643319533978103
1757890608,0.04999704958932518
1757890622,0.0497892342952287
1757890637,0.05596431623076994
1757890652,0.05624793640533255
1757890666,0.05674260573872493
1757890681,0.05875945775650761
1757890696,0.05861898850345754
1757890710,0.05846425096315766
1757890725,0.05842927180333973
1757890740,0.058633886143837494
1757890755,0.05856157319254504
1757890769,0.05852893415527562
1757890785,0.055706409418930715
1757890799,0.0584442834647812
1757890815,0.0560381040042074
1757890830,0.0544053917647058
1757890845,0.0562953810565473
1757890860,0.058151243707692805
1757890874,0.0581434666512917
1757890889,0.05828538401267703
1757890904,0.055977817487567534
1757890919,0.0558759945457613
1757890933,0.05772215926725224
1757890948,0.05763459033689259
1757890962,0.05489926378248916
1757890977,0.057696754089665465
1757890992,0.05549950274637914
1757891006,0.05781192431402848
1757891021,0.05765463862074892
1757891035,0.053713090028303274
1757891050,0.05757297225759382
1757891065,0.054763362519273766
1757891079,0.057379678856045994
1757891094,0.05730283597670726
1757891109,0.05759840561381762
1757891123,0.05785871901671001
1757891138,0.05785102796613421
1757891153,0.05538271986142311
1757891167,0.05578327409439243
1757891182,0.05795628526461178
1757891197,0.057831450620735886
1757891212,0.05782226604211452
1757891226,0.0559450166547441
1757891241,0.057899161789400425
1757891255,0.057916360160716475
1757891270,0.05557845897790797
1757891285,0.05784797343287654
