timestamp,pod,cores
1757890387,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.0010761344372305088
1757890400,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.0010759726260997542
1757890414,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.0015933346122320887
1757890429,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.0016206819543094794
1757890445,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.002244196057475362
1757890460,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.002710911812804051
1757890475,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.0031974462163513575
1757890490,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.003595044422370253
1757890505,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.003915515688204542
1757890519,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.003900373307892082
1757890534,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.0047238258074443805
1757890549,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.005314751693489218
1757890564,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.005471593831630537
1757890578,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.0059302853470703555
1757890593,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.0063981790529148205
1757890608,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.006884007116386662
1757890622,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.006994918734714107
1757890637,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.007402531654601827
1757890652,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.007094448233530753
1757890666,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.007419041982330115
1757890681,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.007880466784631123
1757890696,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.007650703815760083
1757890710,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.007927846052857913
1757890725,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.007571108641420915
1757890740,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.007693988554818766
1757890755,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.007529137701523434
1757890769,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.0072124174364630415
1757890785,onlineboutique-email-4c4eb2be-fcd92e28-764f848666-6l62p,0.007603104173475633
