timestamp,cores
1757890387,0.0010761344372305084
1757890400,0.0010769033631289047
1757890414,0.0015933346122320884
1757890429,0.0016223880929129733
1757890445,0.0022441960574753617
1757890460,0.0027109118128040514
1757890475,0.0031974462163513575
1757890490,0.003595044422370253
1757890505,0.003915515688204542
1757890519,0.003904960280396554
1757890534,0.0047238258074443805
1757890549,0.005314751693489218
1757890564,0.005471593831630537
1757890578,0.0059302853470703555
1757890593,0.005958018094827618
1757890608,0.006884007116386662
1757890622,0.007001707972303691
1757890637,0.007402531654601827
1757890652,0.007101806902889153
1757890666,0.00742902349251046
1757890681,0.007880466784631121
1757890696,0.007658594141896428
1757890710,0.007927846052857913
1757890725,0.007577222969924479
1757890740,0.007693988554818766
1757890755,0.007529137701523434
1757890769,0.00722177582203289
1757890785,0.007603104173475633
1757890799,0.007388886407952865
1757890815,0.0077012400655595776
1757890830,0.0072478924099320455
1757890845,0.0075520053197489076
1757890860,0.00741279929938039
1757890874,0.007838921469308773
1757890889,0.00783530947740061
1757890904,0.007832635864553935
1757890919,0.007989201692727004
1757890933,0.007873275226700213
1757890948,0.007919400803286243
1757890962,0.008042094613989768
1757890977,0.008008124752454422
1757890992,0.007705644873194106
1757891006,0.008094396381745386
1757891021,0.007955909139511864
1757891035,0.008217298237282454
1757891050,0.008086112218597076
1757891065,0.008355736487875931
1757891079,0.0084195456506321
1757891094,0.008329432295721285
1757891109,0.008096647036997577
1757891123,0.008052705433318354
1757891138,0.007815874449012042
1757891153,0.007538374805143163
1757891167,0.00811536788165909
1757891182,0.00813638481329532
1757891197,0.008078235867162964
1757891212,0.008047966195460703
1757891226,0.007669463706071978
1757891241,0.008021660113428383
1757891255,0.007867878099907353
1757891270,0.008256049130570469
1757891285,0.008256355005933433
